circuit,pixel,scan,x_intercept
t9t10,713,avg2,0.709228582766571
t9t10,713,avg2,0.0400775210207769
t9t10,713,avg3,0.941425394834397
t9t10,713,avg3,0.34138527179033
t9t10,713,avg4,1.00508723964808
t9t10,713,avg4,0.385944583713524
t9t10,713,avg5,0.552335766423369
t9t10,714,avg1,0.518812892040785
t9t10,714,avg2,0.585858451988543
t9t10,714,avg3,1.03896296938427
t9t10,714,avg3,0.393468448436892
t9t10,714,avg4,1.10054054054052
t9t10,714,avg4,0.416941475126549
t9t10,714,avg5,0.546654630465497
t9t10,715,avg1,0.783056037775168
t9t10,715,avg1,0.134750518386312
t9t10,715,avg2,0.642431230103711
t9t10,715,avg3,0.752737249198418
t9t10,715,avg3,0.131363004292609
t9t10,715,avg4,0.777973128532892
t9t10,715,avg4,0.141319591982182
t9t10,715,avg5,0.949004668106596
t9t10,715,avg5,0.29875728541424
t9t10,716,avg1,0.583730604056313
t9t10,716,avg2,0.782840664807679
t9t10,716,avg2,0.146371895249359
t9t10,716,avg3,1.08545881770962
t9t10,716,avg3,0.497791732245531
t9t10,716,avg4,0.75024012637536
t9t10,716,avg4,0.165428571428549
t9t10,716,avg5,0.935398416117749
t9t10,716,avg5,0.297830520241263
t9t10,717,avg1,0.722482898930082
t9t10,717,avg1,0.127555555555546
t9t10,717,avg2,1.11791701383103
t9t10,717,avg2,0.496334353620739
t9t10,717,avg3,0.861200000000025
t9t10,717,avg3,0.237109068803278
t9t10,717,avg4,0.64618637612017
t9t10,717,avg5,0.65777100450569
t9t10,717,avg5,0.02601095342348
t9t10,718,avg1,1.09633656692358
t9t10,718,avg1,0.492176008512502
t9t10,718,avg2,0.985034259556215
t9t10,718,avg2,0.371248377109765
t9t10,718,avg3,1.0429645036298
t9t10,718,avg3,0.396985219264678
t9t10,718,avg4,0.501439753213759
t9t10,718,avg5,0.666879061524185
t9t10,719,avg1,0.796849957537319
t9t10,719,avg1,0.172036597659968
t9t10,719,avg2,0.999834515366416
t9t10,719,avg2,0.324591509921987
t9t10,719,avg3,0.890841188291603
t9t10,719,avg3,0.27683396205785
t9t10,719,avg4,0.747700091996336
t9t10,719,avg4,0.137387698871805
t9t10,719,avg5,0.570182965276956
t9t10,71,avg1,1.07808190117512
t9t10,71,avg1,0.453099393357206
t9t10,71,avg2,0.733529104245974
t9t10,71,avg2,0.0812718451250589
t9t10,71,avg3,0.892849896390942
t9t10,71,avg3,0.24408511841068
t9t10,71,avg4,0.781922808332354
t9t10,71,avg4,0.161741952532765
t9t10,71,avg5,1.10834240682667
t9t10,71,avg5,0.497890654721772
t9t10,720,avg1,0.639759864947933
t9t10,720,avg2,0.880364412752385
t9t10,720,avg2,0.247484915662625
t9t10,720,avg3,0.493938465416335
t9t10,720,avg4,0.475806936725945
t9t10,720,avg5,0.892088983117901
t9t10,720,avg5,0.271929724468919
t9t10,721,avg1,0.516459174279419
t9t10,721,avg2,0.732955381665562
t9t10,721,avg2,0.106011051269491
t9t10,721,avg3,0.786259721958771
t9t10,721,avg3,0.135147842947163
t9t10,721,avg4,0.567148246591785
t9t10,721,avg5,0.691945298214222
t9t10,721,avg5,0.0328224513720841
t9t10,722,avg1,0.501626822389539
t9t10,722,avg2,0.952512977505677
t9t10,722,avg2,0.32440934815483
t9t10,722,avg3,1.06215522200719
t9t10,722,avg3,0.421486657251194
t9t10,722,avg4,1.00487801977255
t9t10,722,avg4,0.35304303816929
t9t10,722,avg5,0.606784723139953
t9t10,723,avg1,0.858220974518048
t9t10,723,avg1,0.258534833632268
t9t10,723,avg2,1.0385650738987
t9t10,723,avg2,0.388470714176492
t9t10,723,avg3,0.819702889442169
t9t10,723,avg3,0.146095219519339
t9t10,723,avg4,0.474502762817366
t9t10,723,avg5,0.645175918183583
t9t10,724,avg1,0.802702809557957
t9t10,724,avg1,0.171833819295443
t9t10,724,avg2,0.646447043469522
t9t10,724,avg2,0.0473742958580203
t9t10,724,avg3,1.05324459369575
t9t10,724,avg3,0.426645752264903
t9t10,724,avg4,0.546171620420665
t9t10,724,avg5,0.647855917667272
t9t10,724,avg5,0.0409453096703771
t9t10,725,avg1,0.901717032967042
t9t10,725,avg1,0.252794740298754
t9t10,725,avg2,0.684869733995697
t9t10,725,avg2,0.0480816118464418
t9t10,725,avg3,0.975981278597999
t9t10,725,avg3,0.355964912280683
t9t10,725,avg4,0.895889512740979
t9t10,725,avg4,0.25622933044184
t9t10,725,avg5,0.907351858644347
t9t10,725,avg5,0.287230769230774
t9t10,726,avg1,1.03671774233126
t9t10,726,avg1,0.41283845373664
t9t10,726,avg2,1.02496111338519
t9t10,726,avg2,0.363087977383998
t9t10,726,avg3,0.739575196486044
t9t10,726,avg3,0.111794871794871
t9t10,726,avg4,0.607862438771264
t9t10,726,avg5,1.0479393784349
t9t10,726,avg5,0.430000000000007
t9t10,727,avg1,0.844557147274031
t9t10,727,avg1,0.196080833833236
t9t10,727,avg2,0.966721074075878
t9t10,727,avg2,0.347119059145143
t9t10,727,avg3,0.613074629987977
t9t10,727,avg4,1.1033585266749
t9t10,727,avg4,0.494996103039625
t9t10,727,avg5,0.824903056052761
t9t10,727,avg5,0.191091214631001
t9t10,728,avg1,1.01768325456399
t9t10,728,avg1,0.387004830917903
t9t10,728,avg2,1.04657756261841
t9t10,728,avg2,0.397025234642854
t9t10,728,avg3,0.796632653061209
t9t10,728,avg3,0.148500268917303
t9t10,728,avg4,0.943353398373688
t9t10,728,avg4,0.278944783849283
t9t10,728,avg5,0.656506024096387
t9t10,728,avg5,0.062842486997198
t9t10,729,avg1,0.95401425015416
t9t10,729,avg1,0.326844861220451
t9t10,729,avg2,0.751828571428575
t9t10,729,avg2,0.11465642887967
t9t10,729,avg3,0.899238169241215
t9t10,729,avg3,0.250695135778216
t9t10,729,avg4,0.882264237150594
t9t10,729,avg4,0.251707796089164
t9t10,729,avg5,0.997114940760099
t9t10,729,avg5,0.360534965550642
t9t10,72,avg1,0.576305369021696
t9t10,72,avg2,0.664553207382767
t9t10,72,avg2,0.0205569651755866
t9t10,72,avg3,0.952761591781524
t9t10,72,avg3,0.344533257319597
t9t10,72,avg4,0.886575114405474
t9t10,72,avg4,0.225043936533211
t9t10,72,avg5,0.646451612903235
t9t10,730,avg1,0.549572649572667
t9t10,730,avg2,1.10605669348431
t9t10,730,avg2,0.50130337078653
t9t10,730,avg3,0.509913355725701
t9t10,730,avg4,0.799218106995909
t9t10,730,avg4,0.161394256410262
t9t10,730,avg5,1.00923076923078
t9t10,730,avg5,0.390943396226447
t9t10,731,avg1,0.499085714285712
t9t10,731,avg2,0.838121783554357
t9t10,731,avg2,0.208624812966036
t9t10,731,avg3,0.817851257542998
t9t10,731,avg3,0.167676338472774
t9t10,731,avg4,0.580690963252607
t9t10,731,avg4,0.235844138573043
t9t10,731,avg5,0.747620748610842
t9t10,731,avg5,0.106582764218928
t9t10,732,avg1,0.999036144578326
t9t10,732,avg1,0.34844660194176
t9t10,732,avg2,1.03709090909089
t9t10,732,avg2,0.379342200622432
t9t10,732,avg3,0.917005853556333
t9t10,732,avg3,0.246086636632128
t9t10,732,avg4,0.548801505309342
t9t10,732,avg5,0.697149493580042
t9t10,732,avg5,0.0799870168780785
t9t10,733,avg1,0.944750928729945
t9t10,733,avg1,0.332427248814241
t9t10,733,avg2,0.548638307143449
t9t10,733,avg3,0.833658536585375
t9t10,733,avg3,0.150307692307734
t9t10,733,avg4,0.664592757822788
t9t10,733,avg4,0.0427437378457682
t9t10,733,avg5,0.646531174336246
t9t10,734,avg1,0.546515837104096
t9t10,734,avg2,0.745406733728345
t9t10,734,avg2,0.12289956032663
t9t10,734,avg3,0.600859884555177
t9t10,734,avg4,0.663473658996651
t9t10,734,avg5,0.632139019131387
t9t10,734,avg5,0.0211487062177582
t9t10,735,avg1,1.10828249236968
t9t10,735,avg1,0.481794871794875
t9t10,735,avg2,1.04642566152185
t9t10,735,avg2,0.393965295731761
t9t10,735,avg3,0.506776008763381
t9t10,735,avg4,0.51621077101899
t9t10,735,avg5,0.488907820008762
t9t10,736,avg1,1.0154010695187
t9t10,736,avg1,0.379365001384485
t9t10,736,avg2,0.678963545261439
t9t10,736,avg2,0.0324151116739415
t9t10,736,avg3,0.663733999890127
t9t10,736,avg3,0.0519707540105117
t9t10,736,avg4,0.569759873624605
t9t10,736,avg5,0.509170747925282
t9t10,737,avg1,0.568509909104449
t9t10,737,avg2,0.920507624767453
t9t10,737,avg2,0.258416945654091
t9t10,737,avg3,0.795769484372954
t9t10,737,avg3,0.185259315445194
t9t10,737,avg4,0.592456821364522
t9t10,737,avg5,0.628468501712462
t9t10,738,avg1,0.647548546394489
t9t10,738,avg1,0.0219953309256482
t9t10,738,avg2,0.511194720854689
t9t10,738,avg4,1.09219930062241
t9t10,738,avg4,0.464229021453804
t9t10,738,avg5,0.593263120073658
t9t10,739,avg1,0.897251262128833
t9t10,739,avg1,0.269558563227946
t9t10,739,avg2,0.987843888374016
t9t10,739,avg2,0.348974358974374
t9t10,739,avg3,0.96401092852426
t9t10,739,avg3,0.319971631205647
t9t10,739,avg4,0.969105846299755
t9t10,739,avg4,0.347684369991441
t9t10,739,avg5,1.09084602368867
t9t10,739,avg5,0.441382284640071
t9t10,73,avg1,0.891578626155649
t9t10,73,avg1,0.315495495495469
t9t10,73,avg2,0.754821135859629
t9t10,73,avg2,0.133468785093413
t9t10,73,avg3,0.894434377928036
t9t10,73,avg3,0.240225574040579
t9t10,73,avg4,1.11028933613201
t9t10,73,avg4,0.461169315656036
t9t10,73,avg5,1.08310011298187
t9t10,73,avg5,0.4616575931733
t9t10,740,avg1,1.1082881688192
t9t10,740,avg1,0.475471029232295
t9t10,740,avg2,1.06390961874214
t9t10,740,avg2,0.403157894736864
t9t10,740,avg3,0.64151839535981
t9t10,740,avg4,0.549699182409967
t9t10,740,avg5,0.579611995770733
t9t10,741,avg1,0.559297856843983
t9t10,741,avg2,0.941686425957471
t9t10,741,avg2,0.314870595321764
t9t10,741,avg3,0.743649872090316
t9t10,741,avg3,0.112787233226356
t9t10,741,avg4,0.81235064637039
t9t10,741,avg4,0.160949524203545
t9t10,741,avg5,0.546464681291212
t9t10,742,avg1,0.832203389830511
t9t10,742,avg1,0.182109762890832
t9t10,742,avg2,1.10995370205913
t9t10,742,avg2,0.473858731619117
t9t10,742,avg3,0.970828412764291
t9t10,742,avg3,0.355196199845835
t9t10,742,avg4,0.554216922615581
t9t10,742,avg5,0.917607483790732
t9t10,742,avg5,0.306470946357308
t9t10,743,avg1,0.991231951904609
t9t10,743,avg1,0.374735987090986
t9t10,743,avg2,0.639264287316337
t9t10,743,avg3,0.601902388062143
t9t10,743,avg4,0.90157728706626
t9t10,743,avg4,0.252165814779516
t9t10,743,avg5,0.884394147489985
t9t10,743,avg5,0.260971462008314
t9t10,744,avg1,0.798495878707655
t9t10,744,avg1,0.170083046362038
t9t10,744,avg2,0.641646091298952
t9t10,744,avg3,0.798497292453646
t9t10,744,avg3,0.164981624575972
t9t10,744,avg4,1.02986346719305
t9t10,744,avg4,0.386164667896708
t9t10,744,avg5,0.955446820872197
t9t10,744,avg5,0.323228431767774
t9t10,745,avg1,0.859710284995032
t9t10,745,avg1,0.234344637774058
t9t10,745,avg2,1.04197854834644
t9t10,745,avg2,0.416645028130091
t9t10,745,avg3,0.589219200750335
t9t10,745,avg4,0.797224045809088
t9t10,745,avg4,0.164418604651161
t9t10,745,avg5,0.468851242956731
t9t10,746,avg1,0.606814379746822
t9t10,746,avg2,0.979871505898245
t9t10,746,avg2,0.317596240520146
t9t10,746,avg3,0.744451897737775
t9t10,746,avg3,0.142471025260051
t9t10,746,avg4,0.57167844329183
t9t10,746,avg5,0.69607043438296
t9t10,746,avg5,0.0476341899742749
t9t10,747,avg1,0.907524327561248
t9t10,747,avg1,0.268208527409541
t9t10,747,avg2,1.10601941747572
t9t10,747,avg2,0.4671138721734
t9t10,747,avg3,0.676092466230358
t9t10,747,avg3,0.0285889570552342
t9t10,747,avg4,0.692904681491143
t9t10,747,avg4,0.0492828970957362
t9t10,747,avg5,0.887310204563306
t9t10,747,avg5,0.248884040665558
t9t10,748,avg1,0.895046002724854
t9t10,748,avg1,0.248050319866053
t9t10,748,avg2,1.09066918081479
t9t10,748,avg2,0.449276057792815
t9t10,748,avg3,1.04002347476614
t9t10,748,avg3,0.390391115272536
t9t10,748,avg4,0.5432989146571
t9t10,748,avg5,0.946117504740727
t9t10,748,avg5,0.332167226359076
t9t10,749,avg1,1.0710242587601
t9t10,749,avg1,0.440918881170262
t9t10,749,avg2,0.699910659218943
t9t10,749,avg2,0.0455363015291255
t9t10,749,avg3,0.48843200943719
t9t10,749,avg4,1.04331844300631
t9t10,749,avg4,0.433612662572131
t9t10,749,avg5,0.676032683520589
t9t10,749,avg5,0.106800828370524
t9t10,74,avg1,0.801935483870977
t9t10,74,avg1,0.141262082785317
t9t10,74,avg2,0.565528639247532
t9t10,74,avg3,0.845144169604453
t9t10,74,avg3,0.203878725192311
t9t10,74,avg4,0.717870210636164
t9t10,74,avg4,0.0966953671591284
t9t10,74,avg5,0.617791202358973
t9t10,750,avg1,0.996182914726319
t9t10,750,avg1,0.394852524836608
t9t10,750,avg2,1.06790205784154
t9t10,750,avg2,0.428281451134438
t9t10,750,avg3,0.849664429530208
t9t10,750,avg3,0.213957632427679
t9t10,750,avg4,1.1099376531601
t9t10,750,avg4,0.46336579187772
t9t10,750,avg5,0.845113171529846
t9t10,750,avg5,0.207745490377476
t9t10,751,avg1,0.589478260869583
t9t10,751,avg2,0.692201947285184
t9t10,751,avg2,0.0429504416044608
t9t10,751,avg3,0.544313412556363
t9t10,751,avg4,0.608333333333348
t9t10,751,avg5,0.663211346509087
t9t10,752,avg1,0.656898647940466
t9t10,752,avg1,0.032467532467507
t9t10,752,avg2,0.825618001032893
t9t10,752,avg2,0.141936445847307
t9t10,752,avg3,0.576632179334098
t9t10,752,avg4,0.807380338567469
t9t10,752,avg4,0.193092298300542
t9t10,752,avg5,0.858016403455196
t9t10,752,avg5,0.23697400671773
t9t10,753,avg1,0.898757368794008
t9t10,753,avg1,0.272188040172409
t9t10,753,avg2,0.545432951940114
t9t10,753,avg3,0.835278449746625
t9t10,753,avg3,0.22196922107463
t9t10,753,avg4,0.511794871794876
t9t10,753,avg5,0.908238983848207
t9t10,753,avg5,0.291290615495683
t9t10,754,avg1,0.924731658905273
t9t10,754,avg1,0.237192982456151
t9t10,754,avg2,0.616138772678994
t9t10,754,avg3,0.653987558816539
t9t10,754,avg3,0.0457986723804709
t9t10,754,avg4,1.08245277771681
t9t10,754,avg4,0.452160340469703
t9t10,754,avg5,0.866744144510619
t9t10,754,avg5,0.214446492179036
t9t10,755,avg1,0.583943248235954
t9t10,755,avg2,1.09065694158096
t9t10,755,avg2,0.47636299725653
t9t10,755,avg3,0.674913642729052
t9t10,755,avg3,0.0601411459274743
t9t10,755,avg4,0.547002212699226
t9t10,755,avg5,0.600307701121011
t9t10,756,avg1,0.54288677969376
t9t10,756,avg2,0.695103655237915
t9t10,756,avg2,0.0846368715083941
t9t10,756,avg3,0.9958038851521
t9t10,756,avg3,0.34116926523788
t9t10,756,avg4,0.691748618591305
t9t10,756,avg4,0.0492903225806742
t9t10,756,avg5,1.0415180395876
t9t10,756,avg5,0.3741224927129
t9t10,757,avg1,0.608250057142897
t9t10,757,avg2,0.910319705426843
t9t10,757,avg2,0.292698521210355
t9t10,757,avg3,0.559648163632858
t9t10,757,avg4,0.564277002805454
t9t10,757,avg5,0.718964518535984
t9t10,757,avg5,0.129889389925808
t9t10,758,avg1,0.712091793990396
t9t10,758,avg1,0.0861212246586831
t9t10,758,avg2,0.947664260855333
t9t10,758,avg2,0.298931555441612
t9t10,758,avg3,0.711777109793218
t9t10,758,avg3,0.0926759671391153
t9t10,758,avg4,0.84824285815219
t9t10,758,avg4,0.137406269047716
t9t10,758,avg5,0.948415841584165
t9t10,758,avg5,0.330756150254359
t9t10,759,avg1,0.966262799910311
t9t10,759,avg1,0.333128241034501
t9t10,759,avg2,0.949824561403545
t9t10,759,avg2,0.308301872093125
t9t10,759,avg3,0.998768048095428
t9t10,759,avg3,0.348423657744547
t9t10,759,avg4,0.893764682260809
t9t10,759,avg4,0.277347644553174
t9t10,759,avg5,0.778384220896271
t9t10,759,avg5,0.117651369251746
t9t10,75,avg1,0.499929478138199
t9t10,75,avg2,0.567618594017915
t9t10,75,avg3,0.998068592510776
t9t10,75,avg3,0.337672594980774
t9t10,75,avg4,0.89629843497832
t9t10,75,avg4,0.248884040665558
t9t10,75,avg5,1.09120612835142
t9t10,75,avg5,0.448984936457038
t9t10,760,avg1,0.532664857331469
t9t10,760,avg2,0.818009336213152
t9t10,760,avg2,0.175325948018752
t9t10,760,avg3,0.586372093023272
t9t10,760,avg4,0.573120938475824
t9t10,760,avg5,0.631556322848866
t9t10,761,avg1,1.10920852709611
t9t10,761,avg1,0.466317206494239
t9t10,761,avg2,0.492295754960963
t9t10,761,avg3,0.692696725857019
t9t10,761,avg3,0.0645259969527956
t9t10,761,avg4,0.652838127403555
t9t10,761,avg5,0.550224719101152
t9t10,762,avg1,0.567600738972402
t9t10,762,avg2,0.910273250413184
t9t10,762,avg2,0.299125071548843
t9t10,762,avg3,0.849334043686724
t9t10,762,avg3,0.242205700231267
t9t10,762,avg4,0.711612746526754
t9t10,762,avg4,0.0593285691671213
t9t10,762,avg5,0.949360000000013
t9t10,762,avg5,0.340053795957317
t9t10,763,avg1,0.906597901867201
t9t10,763,avg1,0.289606259477949
t9t10,763,avg2,0.597516778523499
t9t10,763,avg3,0.958377883494961
t9t10,763,avg3,0.311411293049332
t9t10,763,avg4,0.611023822774371
t9t10,763,avg5,0.668138183984695
t9t10,764,avg1,1.01180361460595
t9t10,764,avg1,0.359093090472811
t9t10,764,avg2,0.795503529729189
t9t10,764,avg2,0.147470361063796
t9t10,764,avg3,0.805856300008088
t9t10,764,avg3,0.206036444878862
t9t10,764,avg4,0.992833935724633
t9t10,764,avg4,0.384953271028053
t9t10,764,avg5,0.933862789193199
t9t10,765,avg1,0.580578540373011
t9t10,765,avg2,0.991318235146792
t9t10,765,avg2,0.346490893276723
t9t10,765,avg3,0.973407407407393
t9t10,765,avg3,0.331697340381368
t9t10,765,avg4,0.667462490570273
t9t10,765,avg4,0.0523925162092951
t9t10,765,avg5,1.05165472695145
t9t10,765,avg5,0.442527620016392
t9t10,766,avg1,1.00254545454544
t9t10,766,avg1,0.344096948459622
t9t10,766,avg2,1.08866667656036
t9t10,766,avg2,0.474003825310831
t9t10,766,avg3,0.638627871020645
t9t10,766,avg4,0.857597586054453
t9t10,766,avg4,0.213385751211149
t9t10,766,avg5,0.673179540001769
t9t10,767,avg1,0.738267080372538
t9t10,767,avg1,0.0806098383515632
t9t10,767,avg2,0.698811753086432
t9t10,767,avg2,0.0313994446842116
t9t10,767,avg3,0.516955574651803
t9t10,767,avg4,0.529702211411205
t9t10,767,avg5,0.89763425503358
t9t10,767,avg5,0.290501401055451
t9t10,768,avg1,0.890311183262924
t9t10,768,avg1,0.246454277913699
t9t10,768,avg2,0.597200689152203
t9t10,768,avg3,0.484609077162247
t9t10,768,avg4,0.841572194911777
t9t10,768,avg4,0.196864781000158
t9t10,768,avg5,1.00128351420736
t9t10,768,avg5,0.367945430637747
t9t10,769,avg1,0.979115056777971
t9t10,769,avg1,0.31476923076923
t9t10,769,avg2,0.553631780534914
t9t10,769,avg3,0.675934115396529
t9t10,769,avg3,0.0481826364454605
t9t10,769,avg4,0.629709209184909
t9t10,769,avg5,0.892213809722165
t9t10,769,avg5,0.266368786085195
t9t10,76,avg1,1.04891340961197
t9t10,76,avg1,0.399046911038681
t9t10,76,avg2,0.504455614628654
t9t10,76,avg3,0.71299323106615
t9t10,76,avg3,0.0642245883560975
t9t10,76,avg4,0.475517241379322
t9t10,76,avg5,0.981357181749814
t9t10,76,avg5,0.349114951254563
t9t10,770,avg1,0.96204971577734
t9t10,770,avg1,0.311915816704612
t9t10,770,avg2,0.784470861439758
t9t10,770,avg2,0.159346746597379
t9t10,770,avg3,0.978594470522552
t9t10,770,avg3,0.337585354279611
t9t10,770,avg4,0.885900652721801
t9t10,770,avg4,0.246045459247
t9t10,770,avg5,0.99587095353445
t9t10,770,avg5,0.361541879710501
t9t10,771,avg1,0.843797469932099
t9t10,771,avg1,0.238740840414266
t9t10,771,avg2,1.0648248201625
t9t10,771,avg2,0.447383253333328
t9t10,771,avg3,0.777335985569181
t9t10,771,avg3,0.191317829457375
t9t10,771,avg4,1.02239686764833
t9t10,771,avg4,0.368534188475195
t9t10,771,avg5,0.797708499579443
t9t10,771,avg5,0.492906415122889
t9t10,771,avg5,0.192233717669069
t9t10,772,avg1,0.770564004814588
t9t10,772,avg1,0.152309596218515
t9t10,772,avg2,1.10472391438415
t9t10,772,avg2,0.457100569307869
t9t10,772,avg3,0.991046605335583
t9t10,772,avg3,0.381588156123826
t9t10,772,avg4,0.844252821139037
t9t10,772,avg4,0.221990663786869
t9t10,772,avg5,0.742193425769983
t9t10,772,avg5,0.110713368106616
t9t10,773,avg1,0.904143604733378
t9t10,773,avg1,0.292145308924489
t9t10,773,avg2,0.874503838579869
t9t10,773,avg2,0.220125260960316
t9t10,773,avg3,0.574503571926641
t9t10,773,avg4,0.888983050847486
t9t10,773,avg4,0.250735785953168
t9t10,773,avg5,0.877619047619021
t9t10,773,avg5,0.231109700355546
t9t10,774,avg1,1.07831165376973
t9t10,774,avg1,0.450458008447725
t9t10,774,avg2,0.92213197969545
t9t10,774,avg2,0.290753409176489
t9t10,774,avg3,1.09202190723002
t9t10,774,avg3,0.471810446274986
t9t10,774,avg4,0.904224400135178
t9t10,774,avg4,0.242780006807436
t9t10,774,avg5,0.616126214431915
t9t10,775,avg1,1.01111111111112
t9t10,775,avg1,0.364159674499177
t9t10,775,avg2,1.10200785069622
t9t10,775,avg2,0.463497401750146
t9t10,775,avg3,0.964298420662516
t9t10,775,avg3,0.344520571964608
t9t10,775,avg4,0.634512524308491
t9t10,775,avg4,0.0215618898867547
t9t10,775,avg5,0.855029299798986
t9t10,775,avg5,0.235292624367275
t9t10,776,avg1,1.00877199285901
t9t10,776,avg1,0.399464961526746
t9t10,776,avg2,0.792195088108798
t9t10,776,avg2,0.13439489303417
t9t10,776,avg3,0.954964462721023
t9t10,776,avg3,0.356448354057591
t9t10,776,avg4,0.678840406655581
t9t10,776,avg5,0.622870190794714
t9t10,777,avg1,0.580778140504236
t9t10,777,avg2,0.525939653124254
t9t10,777,avg3,0.509458053532597
t9t10,777,avg4,1.05222222222224
t9t10,777,avg4,0.431567870212632
t9t10,777,avg5,0.667817657220581
t9t10,778,avg1,0.748773811148595
t9t10,778,avg1,0.141578307738456
t9t10,778,avg2,0.636580448335309
t9t10,778,avg3,0.986729497544644
t9t10,778,avg3,0.343914436984022
t9t10,778,avg4,0.833568930165228
t9t10,778,avg4,0.205698378809132
t9t10,778,avg5,0.522482898930093
t9t10,779,avg1,0.565458330179382
t9t10,779,avg2,0.476701514542299
t9t10,779,avg3,0.704507042253539
t9t10,779,avg3,0.0774575982272268
t9t10,779,avg4,0.849987995198063
t9t10,779,avg4,0.197818750982037
t9t10,779,avg5,0.711380424945077
t9t10,77,avg1,0.798956801135006
t9t10,77,avg1,0.165705455402133
t9t10,77,avg2,0.944859431144664
t9t10,77,avg2,0.294506460402545
t9t10,77,avg3,1.08829103648637
t9t10,77,avg3,0.430375916693919
t9t10,77,avg4,0.741363622196133
t9t10,77,avg4,0.131348989534644
t9t10,77,avg5,0.648472559531996
t9t10,780,avg1,0.808584643030741
t9t10,780,avg1,0.157619084672348
t9t10,780,avg2,0.701425688983193
t9t10,780,avg2,0.0874476448142616
t9t10,780,avg3,0.544170525260256
t9t10,780,avg4,0.541194333631836
t9t10,780,avg5,0.703556539498948
t9t10,780,avg5,0.053547249907723
t9t10,781,avg1,0.823221282647751
t9t10,781,avg1,0.244817793623838
t9t10,781,avg2,0.786018632798488
t9t10,781,avg2,0.143150135455841
t9t10,781,avg3,0.500632900710514
t9t10,781,avg4,0.74916233875021
t9t10,781,avg4,0.129408871654221
t9t10,781,avg5,1.02520228476723
t9t10,781,avg5,0.402444729281768
t9t10,782,avg1,0.836467780429587
t9t10,782,avg1,0.222547193472337
t9t10,782,avg2,0.945085891271276
t9t10,782,avg2,0.316037171332908
t9t10,782,avg3,0.48486797910374
t9t10,782,avg4,0.555995323647551
t9t10,782,avg5,0.594346321716898
t9t10,783,avg1,0.510448956845806
t9t10,783,avg2,1.00421959733902
t9t10,783,avg2,0.343257010715547
t9t10,783,avg3,0.859784556292198
t9t10,783,avg3,0.224595940252783
t9t10,783,avg4,1.08692307692309
t9t10,783,avg4,0.444517090909102
t9t10,783,avg5,0.61499587613406
t9t10,784,avg1,0.765034903457178
t9t10,784,avg1,0.115336902637324
t9t10,784,avg2,0.452344308604808
t9t10,784,avg3,0.84410133899604
t9t10,784,avg3,0.175791535094277
t9t10,784,avg4,0.553065885887747
t9t10,784,avg5,0.547749284213722
t9t10,785,avg1,1.10824343675418
t9t10,785,avg1,0.479377635674126
t9t10,785,avg2,0.588859544106043
t9t10,785,avg3,0.517465941414258
t9t10,785,avg4,0.992975609756087
t9t10,785,avg4,0.405618135340887
t9t10,785,avg5,0.89454856681823
t9t10,785,avg5,0.263345951323657
t9t10,786,avg1,0.941603537709454
t9t10,786,avg1,0.294265265862265
t9t10,786,avg2,1.08840664535114
t9t10,786,avg2,0.466811988476138
t9t10,786,avg3,0.890912701879586
t9t10,786,avg3,0.243821787390885
t9t10,786,avg4,0.728971962616811
t9t10,786,avg4,0.0461450381679356
t9t10,786,avg5,0.656120718458027
t9t10,787,avg1,0.825128689943824
t9t10,787,avg1,0.198335725995435
t9t10,787,avg2,0.594472391924654
t9t10,787,avg3,1.01669557474514
t9t10,787,avg3,0.345974829265657
t9t10,787,avg4,1.02214594026151
t9t10,787,avg4,0.41337206278925
t9t10,787,avg5,0.524436754070734
t9t10,788,avg1,0.93123294076392
t9t10,788,avg1,0.284087737968548
t9t10,788,avg2,0.583333333333343
t9t10,788,avg3,1.08733080798703
t9t10,788,avg3,0.444943579626113
t9t10,788,avg4,0.460714923943129
t9t10,788,avg5,1.03589671910342
t9t10,788,avg5,0.393888609726616
t9t10,789,avg1,1.06014622994758
t9t10,789,avg1,0.402561323107307
t9t10,789,avg2,0.841664274004586
t9t10,789,avg2,0.194884073096375
t9t10,789,avg3,0.99437114423381
t9t10,789,avg3,0.348811518760158
t9t10,789,avg4,0.505707252775181
t9t10,789,avg5,1.04152566296392
t9t10,789,avg5,0.408235294117674
t9t10,78,avg1,0.640859623484914
t9t10,78,avg2,0.889423359308836
t9t10,78,avg2,0.209659578553982
t9t10,78,avg3,0.984481443639027
t9t10,78,avg3,0.350817438692076
t9t10,78,avg4,0.948713561633298
t9t10,78,avg4,0.322957659421036
t9t10,78,avg5,0.944368605453775
t9t10,78,avg5,0.299090909090921
t9t10,790,avg1,0.775039306591452
t9t10,790,avg1,0.0948041065702512
t9t10,790,avg2,1.09413612565447
t9t10,790,avg2,0.461895840024738
t9t10,790,avg3,1.07966034236253
t9t10,790,avg3,0.459773656940285
t9t10,790,avg4,0.545144597014939
t9t10,790,avg5,0.573582553771814
t9t10,791,avg1,0.602666666666664
t9t10,791,avg2,1.0801030927835
t9t10,791,avg2,0.445893168638946
t9t10,791,avg3,0.912234666666677
t9t10,791,avg3,0.272663669407734
t9t10,791,avg4,0.963748728242649
t9t10,791,avg4,0.373191017279623
t9t10,791,avg5,0.601990663786836
t9t10,792,avg1,0.494809401212507
t9t10,792,avg2,1.0391822761072
t9t10,792,avg2,0.405213854950546
t9t10,792,avg3,0.563043478260852
t9t10,792,avg4,0.594935210555832
